11,NEW DELHI,NEW DELHI
2649,DEDIAPADA,GUJRAT
2661,NASWADI,GUJRAT
2662,PADRA,GUJRAT
2663,DABHOI,GUJRAT
2664,PAVIJETPUR,GUJRAT
2665,SANKHEDA,GUJRAT
2666,MIYAGAM,GUJRAT
2667,SAVLI,GUJRAT
2668,WAGHODIA,GUJRAT
2669,CHHOTA UDAIPUR,GUJRAT
2670,SHEHRA,GUJRAT
2672,GODHRA,GUJRAT
2673,DAHOD,GUJRAT
2674,LUNAVADA,GUJRAT
2675,SANTRAMPUR,GUJRAT
2676,HALOL,GUJRAT
2677,LIMKHEDA,GUJRAT
2678,DEVGADHBARIA,GUJRAT
2679,JHALOD,GUJRAT
2690,BALASINOR,GUJRAT
2691,KAPAD WANJ,GUJRAT
2692,ANAND,GUJRAT
2694,MEHMEDABAD,GUJRAT
2696,BORSAD,GUJRAT
2697,SOJITRA,GUJRAT
2698,KHAMBAT,GUJRAT
2699,THASRA,GUJRAT
2711,BARWALA,GUJRAT
2712,GANDHI NAGAR,GUJRAT
2713,DHANDHUKA,GUJRAT
2714,DHOLKA,GUJRAT
2715,VIRAMGAM,GUJRAT
2716,DEHGAM,GUJRAT
2717,SANAND,GUJRAT
2718,BAREJA,GUJRAT
2733,HARIJ,GUJRAT
2734,CHANASMA,GUJRAT
2735,DEODAR,GUJRAT
2737,THARAD,GUJRAT
2738,SANTALPUR,GUJRAT
2739,VADGAM,GUJRAT
2740,VAV,GUJRAT
2742,PALANPUR,GUJRAT
2744,DEESA,GUJRAT
2746,RADHANPUR,GUJRAT
2747,THARA,GUJRAT
2748,DHANERA,GUJRAT
2749,DANTA,GUJRAT
2751,CHOTILA,GUJRAT
2752,SURENDRANAGAR,GUJRAT
2753,LIMBDI,GUJRAT
2754,DHRANGADHRA,GUJRAT
2755,SAYLA,GUJRAT
2756,MULI,GUJRAT
2757,DASADA,GUJRAT
2758,HALVAD,GUJRAT
2759,LAKHTAR,GUJRAT
2761,KHERALU,GUJRAT
2762,MEHSANA,GUJRAT
2763,VIJAPUR,GUJRAT
2764,KALOL,GUJRAT
2765,VISNAGAR,GUJRAT
2766,PATAN,GUJRAT
2767,SIDHPUR,GUJRAT
2770,PRANTIJ,GUJRAT
2771,BHILODA,GUJRAT
2772,HIMATNAGAR,GUJRAT
2773,MALPUR,GUJRAT
2774,MODASA,GUJRAT
2775,KHEDBRAHMA,GUJRAT
2778,IDAR,GUJRAT
2779,BAYAD,GUJRAT
2791,BABRA,GUJRAT
2792,AMRELI,GUJRAT
2793,DAMNAGAR,GUJRAT
2794,RAJAULA,GUJRAT
2795,KODINAR,GUJRAT
2796,KUNKAWAV,GUJRAT
2797,DHARI,GUJRAT
2801,RANAVAV,GUJRAT
2803,KHAVDA,GUJRAT
2804,KUTIYANA,GUJRAT
2806,GOGODAR,GUJRAT
2808,SUMRASAR,GUJRAT
2820,PADDHARI,GUJRAT
2821,JASDAN,GUJRAT
2822,MORVI,GUJRAT
2823,JETPUR,GUJRAT
2824,DHORAJI,GUJRAT
2825,GONDAL,GUJRAT
2826,UPLETA,GUJRAT
2827,KOTDASANGHANI,GUJRAT
2828,WANKANER,GUJRAT
2829,MALIYA MIYANA,GUJRAT
2830,RAHPAR,GUJRAT
2831,NALIA,GUJRAT
2832,BHUJ,GUJRAT
2833,KHAMBHALIA,GUJRAT
2834,KUTCHMANDVI,GUJRAT
2835,NAKHATRANA,GUJRAT
2836,ANJAR,GUJRAT
2837,BHACHAV,GUJRAT
2838,MUNDRA,GUJRAT
2839,LAKHPAT,GUJRAT
2841,VALLABHIPUR,GUJRAT
2842,TALAJA,GUJRAT
2843,GARIADHAR,GUJRAT
2844,MAHUVA,GUJRAT
2845,SAVARKUNDLA,GUJRAT
2846,SIHOR,GUJRAT
2847,GADHADA,GUJRAT
2848,PALITANA,GUJRAT
2849,BOTAD,GUJRAT
2870,MALIA-HATINA,GUJRAT
2871,KESHOD,GUJRAT
2872,VANTHALI,GUJRAT
2873,VISAVADAR,GUJRAT
2874,MANAVADAR,GUJRAT
2875,UNA-DIU,GUJRAT
2876,VERAVAL,GUJRAT
2877,TALALA,GUJRAT
2878,MANGROL,GUJRAT
2891,JAMKALYANPUR,GUJRAT
2892,OKHA,GUJRAT
2893,JODIA,GUJRAT
2894,KALAWAD,GUJRAT
2895,LALPUR,GUJRAT
2896,BHANVAD,GUJRAT
2897,DHROL,GUJRAT
2898,JAMJODHPUR,GUJRAT
2900,SIWANA (E),RAJASTHAN
2901,SIWANA (W),RAJASTHAN
2902,BARMER (N ),RAJASTHAN
2903,CHOHTAN (S),RAJASTHAN
2904,DEOGARH,RAJASTHAN
2905,SARADA,RAJASTHAN
2906,SALUMBER,RAJASTHAN
2907,KHERWARA,RAJASTHAN
2908,AMET,RAJASTHAN
2909,BHIM(S),RAJASTHAN
2920,BILARA(N),RAJASTHAN
2921,PHALODI(N),RAJASTHAN
2922,OSIAN(N),RAJASTHAN
2923,PHALODI(E),RAJASTHAN
2924,PHALODI(W),RAJASTHAN
2925,PHALODI(S),RAJASTHAN
2926,OSIAN(S),RAJASTHAN
2927,OSIAN(E),RAJASTHAN
2928,SHERGARH(N),RAJASTHAN
2929,SHERGARH(S),RAJASTHAN
2930,BILARA(S),RAJASTHAN
2931,JODHPUR(W),RAJASTHAN
2932,PALI(S),RAJASTHAN
2933,BALI(N),RAJASTHAN
2934,DESURI,RAJASTHAN
2935,MARWAR-Jn,RAJASTHAN
2936,PALI(N),RAJASTHAN
2937,RAIPUR,RAJASTHAN
2938,BALI(S),RAJASTHAN
2939,JAITARAN,RAJASTHAN
2950,DHARIAWAD,RAJASTHAN
2951,BHIM(N),RAJASTHAN
2952,RAJSAMAND,RAJASTHAN
2953,NATHDWARA,RAJASTHAN
2954,KUMBALGARH,RAJASTHAN
2955,MALVI,RAJASTHAN
2956,GOGUNDA,RAJASTHAN
2957,VALLABHNAGAR,RAJASTHAN
2958,KOTRA,RAJASTHAN
2959,JHADOL,RAJASTHAN
2960,SOJAT,RAJASTHAN
2961,GHATOL,RAJASTHAN
2962,BANSWARA,RAJASTHAN
2963,GERHI,RAJASTHAN
2964,DUNGARPUR,RAJASTHAN
2965,KUSHALGARH,RAJASTHAN
2966,SAGWARA,RAJASTHAN
2967,ASPUR,RAJASTHAN
2968,BAGIDORA,RAJASTHAN
2969,BHINMAL(N),RAJASTHAN
2970,SANCHORE(W),RAJASTHAN
2971,PINDWARA,RAJASTHAN
2972,SIROHI,RAJASTHAN
2973,JALORE(E),RAJASTHAN
2974,ABU ROAD,RAJASTHAN
2975,REODAR,RAJASTHAN
2976,SHEOGANJ,RAJASTHAN
2977,JALORE(W),RAJASTHAN
2978,AHORE,RAJASTHAN
2979,SANCHORE(E),RAJASTHAN
2980,PACHPADARA (E),RAJASTHAN
2981,SHEO (W),RAJASTHAN
2982,BARMER (C ),RAJASTHAN
2983,BARMER (E ),RAJASTHAN
2984,BARMER (S ),RAJASTHAN
2985,BARMER (W ),RAJASTHAN
2986,BARMER (SW ),RAJASTHAN
2987,SHEO (E),RAJASTHAN
2988,PACHPADARA (W),RAJASTHAN
2989,CHOHTAN (N),RAJASTHAN
2990,BHINMAL(S),RAJASTHAN
2991,JAISALMER-01,RAJASTHAN
2992,JAISALMER-11,RAJASTHAN
2993,JAISALMER-12,RAJASTHAN
2994,POKARAN-4,RAJASTHAN
2995,POKARAN-1,RAJASTHAN
2996,POKARAN-3,RAJASTHAN
2997,JAISALMER-07,RAJASTHAN
2998,JAISALMER-05,RAJASTHAN
2999,JAISALMER-03,RAJASTHAN
3010,JAISALMER-04,RAJASTHAN
3011,JAISALMER-06,RAJASTHAN
3012,JAISALMER-08,RAJASTHAN
3013,JAISALMER-09,RAJASTHAN
3014,JAISALMER-10,RAJASTHAN
3015,JAISALMER-13,RAJASTHAN
3016,JAISALMER-14,RAJASTHAN
3017,POKARAN-2,RAJASTHAN
3018,JAISALMER-02,RAJASTHAN
3019,POKARAN-5,RAJASTHAN
3174,DAIMOND HARBOUR,WEST BENGAL
3210,KAKDWIP,WEST BENGAL
3211,ARAMBAGH,WEST BENGAL
3212,CHAMPADANGA,WEST BENGAL
3213,DHANIAKHALI,WEST BENGAL
3214,JAGATBALLAVPUR,WEST BENGAL
3215,BONGOAN,WEST BENGAL
3216,HABRA,WEST BENGAL
3217,BASIRHAT,WEST BENGAL
3218,CANNING,WEST BENGAL
3220,CONTAI,WEST BENGAL
3221,JHARGRAM,WEST BENGAL
3222,KHARAGPUR,WEST BENGAL
3223,NAYAGARH,WEST BENGAL
3224,HALDIA,WEST BENGAL
3225,GHATAL,WEST BENGAL
3227,AMLAGORA,WEST BENGAL
3228,TAMLUK,WEST BENGAL
3229,DANTAN,WEST BENGAL
3241,GANGAJALGHATI,WEST BENGAL
3242,BANKURA,WEST BENGAL
3243,KHATRA,WEST BENGAL
3244,BISHANPUR,WEST BENGAL
3251,ADRA,WEST BENGAL
3252,PURULIA,WEST BENGAL
3253,MANBAZAR,WEST BENGAL
3254,JHALDA,WEST BENGAL
3451,SEHARABAZAR,WEST BENGAL
3452,GUSKARA,WEST BENGAL
3453,KATWA,WEST BENGAL
3454,KALNA,WEST BENGAL
3461,RAMPUR HAT,WEST BENGAL
3462,SURI,WEST BENGAL
3463,BOLPUR,WEST BENGAL
3465,NALHATI,WEST BENGAL
3471,KARIMPUR,WEST BENGAL
3472,KRISHNANAGAR,WEST BENGAL
3473,RANAGHAT,WEST BENGAL
3474,BETHUADAHARI,WEST BENGAL
3481,ISLAMPUR(M),WEST BENGAL
3482,BERHAMPUR,WEST BENGAL
3483,MURSHIDABAD,WEST BENGAL
3484,KANDI,WEST BENGAL
3485,DHULIYAN,WEST BENGAL
3511,BULBULCHANDI,WEST BENGAL
3512,MALDA,WEST BENGAL
3513,HARISHCHANDRAPUR,WEST BENGAL
3521,GANGARAMPUR,WEST BENGAL
3522,BALURGHAT,WEST BENGAL
3523,RAIGANJ,WEST BENGAL
3524,HARIRAMPUR,WEST BENGAL
3525,DALKHOLA,WEST BENGAL
3526,ISLAMPUR(ND),WEST BENGAL
3552,KALIMPONG,WEST BENGAL
3561,JALPAIGURI,WEST BENGAL
3562,MAL BAZAR,WEST BENGAL
3563,BIRPARA,WEST BENGAL
3564,ALIPURDUAR,WEST BENGAL
3565,NAGARAKATA,WEST BENGAL
3566,KALCHINI,WEST BENGAL
3581,DINHATA,WEST BENGAL
3582,COOCHBEHAR,WEST BENGAL
3583,MATHABHANGA,WEST BENGAL
3584,MEKHLIGANJ,WEST BENGAL
3592,GANGTOK,SIKKAM
3595,GAUZING,SIKKAM
3621,BOKO,Assam
3623,BARAMA,Assam
3624,NALBARI,Assam
3637,CHERRAPUNJEE,MEGHALAYA
3638,NONGPOH,MEGHALAYA
3639,BAGHMARA,MEGHALAYA
3650,DADENGIRI,MEGHALAYA
3651,TURA,MEGHALAYA
3652,JOWAI,MEGHALAYA
3653,AMLAREN,MEGHALAYA
3654,NONGSTOIN,MEGHALAYA
3655,KHLIEHRIAT,MEGHALAYA
3656,MAWKYRWAT,MEGHALAYA
3657,MARIANG,MEGHALAYA
3658,WILLIAMNAGAR,MEGHALAYA
3659,RESUBELPARA,MEGHALAYA
3661,KOKARAJHAR,Assam
3662,DHUBRI,Assam
3663,GOALPARA,Assam
3664,HAJO,Assam
3665,TARABARIHAT,Assam
3666,BARPETA ROAD,Assam
3667,BILASIPARA,Assam
3668,BIJNI,Assam
3669,ABHAYAPURI,Assam
3670,MAIBONG,Assam
3671,DIPHU,Assam
3672,NAGAON,Assam
3673,HALFLONG,Assam
3674,HOJAI,Assam
3675,BOKAJAN,Assam
3676,HOWRAGHAT,Assam
3677,BAITHALANGSHU,Assam
3678,MORIGAON,Assam
3711,UDALGIRI,Assam
3712,TEZPUR,Assam
3713,MANGALDOI,Assam
3714,RANGAPARA,Assam
3715,GOHPUR,Assam
3751,DIGBOI,Assam
3752,NORTH LAKHIMPUR,Assam
3753,DHEMAJI,Assam
3754,MORANHAT,Assam
3756,SADIYA,Assam
3758,DHAKUAKHANA,Assam
3759,BIHUPURIA,Assam
3771,MARIANI,Assam
3772,SIBSAGAR,Assam
3774,GOLAGHAT,Assam
3775,MAJULI,Assam
3776,BOKAKHAT,Assam
3777,YIANG KIAG,Arunachal Pradash
3778,PAKKEKESANG,Arunachal Pradash
3779,ROING-III,Arunachal Pradash
3780,DIRANG,Arunachal Pradash
3782,KALAKTUNG,Arunachal Pradash
3783,ALONG,Arunachal Pradash
3784,NEFRA,Arunachal Pradash
3785,BAMENG,Arunachal Pradash
3786,KHONSA,Arunachal Pradash
3787,SEPPA,Arunachal Pradash
3788,KOLARING,Arunachal Pradash
3789,HURI,Arunachal Pradash
3790,TALI,Arunachal Pradash
3791,TALIHA,Arunachal Pradash
3792,DAPORIZO,Arunachal Pradash
3793,MECHUKA,Arunachal Pradash
3794,TAWANG,Arunachal Pradash
3795,BASAR,Arunachal Pradash
3797,PANGIN,Arunachal Pradash
3798,MARIYANG,Arunachal Pradash
3799,TUTING,Arunachal Pradash
3800,JAIRAMPUR,Arunachal Pradash
3801,ANINI,Arunachal Pradash
3802,ROING-II,Arunachal Pradash
3803,ROING-I,Arunachal Pradash
3804,TEZU,Arunachal Pradash
3805,HAYULIANG,Arunachal Pradash
3806,CHOWKHEM,Arunachal Pradash
3807,MIAO,Arunachal Pradash
3808,CHANGLANG,Arunachal Pradash
3809,SAGALEE,Arunachal Pradash
3821,R.K. PUR,TRIPURA
3822,DHARAM NAGAR,TRIPURA
3823,BELONIA,TRIPURA
3824,KAILASHAR,TRIPURA
3825,KHOWAI,TRIPURA
3826,AMBASA,TRIPURA
3830,CHAMPAI-II,MIZORAM
3831,CHAMPAI-I,MIZORAM
3834,DEMAGIRI,MIZORAM
3835,SAIHA-I,MIZORAM
3836,SAIHA-II,MIZORAM
3837,KOLASIB,MIZORAM
3838,AIZWAL-II,MIZORAM
3841,UDARBONDH,Assam
3842,SILCHAR,Assam
3843,KARIMGANJ,Assam
3844,HAILAKANDI,Assam
3845,UKHRUL CENTRAL,MANIPUR
3848,THOUBAL,MANIPUR
3870,UKHRUL SOUTH,MANIPUR
3871,MAO,MANIPUR
3872,CHANDEL,MANIPUR
3873,THINGHAT,MANIPUR
3874,CHURCHANDPUR,MANIPUR
3876,JIRIBAM,MANIPUR
3877,TAMENGLONG,MANIPUR
3878,CHAKPIKARONG,MANIPUR
3879,BISHENUPUR,MANIPUR
3880,SADARHILLS,MANIPUR
4111,SRIPERUMPUDUR,TAMILNADU
4112,KANCHIPURAM,TAMILNADU
4114,CHENGALPATTU,TAMILNADU
4115,MADURANTGAM,TAMILNADU
4116,TIRUVELLORE,TAMILNADU
4118,TIRUTTANI,TAMILNADU
4119,PONNERI,TAMILNADU
4142,CUDDALORE,TAMILNADU
4143,VIRUDHACHALAM,TAMILNADU
4144,CHIDAMBARAM,TAMILNADU
4145,GINGEE,TAMILNADU
4146,VILLUPURAM,TAMILNADU
4147,TINDIVANAM,TAMILNADU
4149,ULUNDURPET,TAMILNADU
4151,KALLKURICHI,TAMILNADU
4153,ARAKANDANALLUR,TAMILNADU
4171,GUDIYATHAM,TAMILNADU
4172,RANIPET,TAMILNADU
4173,ARNI,TAMILNADU
4174,VANIYAMBADI,TAMILNADU
4175,TIRUVANNAMALAI,TAMILNADU
4177,ARKONAM,TAMILNADU
4179,TIRUPATTUR,TAMILNADU
4181,POLUR,TAMILNADU
4182,TIRUVETTIPURAM,TAMILNADU
4183,WANDIWASH,TAMILNADU
4188,CHENGAM,TAMILNADU
4202,MULANUR,TAMILNADU
4204,KODUMUDI,TAMILNADU
4252,UDUMALPET,TAMILNADU
4253,ANAMALI,TAMILNADU
4254,METTUPALAYAM,TAMILNADU
4255,PALLADUM,TAMILNADU
4256,BHAVANI,TAMILNADU
4257,KANGAYAM,TAMILNADU
4258,DHARAMPURAM,TAMILNADU
4259,POLLACHI,TAMILNADU
4262,GUDALUR,TAMILNADU
4266,KOTAGIRI,TAMILNADU
4268,VELUR,TAMILNADU
4281,YERCAUD,TAMILNADU
4282,ATTUR,TAMILNADU
4283,SANKAGIRI,TAMILNADU
4285,GOBICHETTIPALAYAM,TAMILNADU
4286,NAMAKKAL,TAMILNADU
4287,RASIPURAM,TAMILNADU
4288,TIRUCHENGODE,TAMILNADU
4290,OMALPUR,TAMILNADU
4292,VALAPADY,TAMILNADU
4294,PERUNDURAI,TAMILNADU
4295,SATHIYAMANGALAM,TAMILNADU
4296,AVANASHI,TAMILNADU
4298,METTURDAM,TAMILNADU
4320,ARAVAKURICHI,TAMILNADU
4322,PUDUKKOTTAI,TAMILNADU
4323,KULITHALAI,TAMILNADU
4324,KARUR,TAMILNADU
4326,MUSIRI,TAMILNADU
4327,THURAIYURE,TAMILNADU
4328,PERAMBALUR,TAMILNADU
4329,ARIYALUR,TAMILNADU
4331,JAYAMKONDAN,TAMILNADU
4332,MANAPARAI,TAMILNADU
4333,PONNAMARAVATHI,TAMILNADU
4339,KEERANUR,TAMILNADU
4341,UTHANGARAI,TAMILNADU
4342,DHARMAPURI,TAMILNADU
4343,KRISHNAGIRI,TAMILNADU
4344,HOSUR,TAMILNADU
4346,HARUR,TAMILNADU
4347,DENKANIKOITAH,TAMILNADU
4348,PALACODE,TAMILNADU
4362,THANJAVUR,TAMILNADU
4364,MAYILADUTJURAI,TAMILNADU
4365,NAGAPATTINAM,TAMILNADU
4366,TIRUVARUR,TAMILNADU
4367,MANNARGUDI,TAMILNADU
4368,KARAIKAL,TAMILNADU
4369,THIRURAIPOONDI,TAMILNADU
4371,ARANTANGI,TAMILNADU
4372,ORATHANAD,TAMILNADU
4373,PATTUKOTTAI,TAMILNADU
4374,PAPANASAM,TAMILNADU
4542,KODAIKANAL,TAMILNADU
4543,BATLAGUNDU,TAMILNADU
4544,NATHAM,TAMILNADU
4545,PALANI,TAMILNADU
4546,THENI,TAMILNADU
4549,THIRUMANGLAM,TAMILNADU
4551,VEDASANDUR,TAMILNADU
4552,USILIAMPATTI,TAMILNADU
4553,ODDANCHATRAM,TAMILNADU
4554,CUMBUM,TAMILNADU
4561,DEVAKOTTAI,TAMILNADU
4562,VIRUDHUNAGAR,TAMILNADU
4563,RAJAPALAYAM,TAMILNADU
4564,PARAMAKUDI,TAMILNADU
4565,KARAIKUDI,TAMILNADU
4566,ARUPPUKOTTAI,TAMILNADU
4567,RAMANATHPURAM,TAMILNADU
4573,RAMESHWARAM,TAMILNADU
4574,MANAMADURAI,TAMILNADU
4575,SIVAGANGA,TAMILNADU
4576,MUDUKULATHUR,TAMILNADU
4577,TIRUPATHUR,TAMILNADU
4630,SRIVAIKUNDAM,TAMILNADU
4632,KOVILPATTI,TAMILNADU
4633,TENKASI,TAMILNADU
4634,AMBASAMUDRAM,TAMILNADU
4635,NANGUNERI,TAMILNADU
4636,SANKARAN KOIL,TAMILNADU
4637,VALLIYOOR,TAMILNADU
4638,VILATHIKULAM,TAMILNADU
4639,TIRUCHENDUR,TAMILNADU
4651,KUZHITHURAI,TAMILNADU
4652,NAGARCOIL,TAMILNADU
5111,AKBARPUR,UTTAR PRADESH
5112,BILHAUR,UTTAR PRADESH
5113,BHOGNIPUR,UTTAR PRADESH
5114,DERAPUR,UTTAR PRADESH
5115,GHATAMPUR,UTTAR PRADESH
5142,PURWA,UTTAR PRADESH
5143,HASANGANJ,UTTAR PRADESH
5144,SAFIPUR,UTTAR PRADESH
5162,ORAI,UTTAR PRADESH
5164,KALPI,UTTAR PRADESH
5165,KONCH,UTTAR PRADESH
5168,JALAUN,UTTAR PRADESH
5170,CHIRGAON,UTTAR PRADESH
5171,GARAUTH,UTTAR PRADESH
5172,MEHRAUN,UTTAR PRADESH
5174,JHANSI,UTTAR PRADESH
5175,LALITPUR-II,UTTAR PRADESH
5176,LALITPUR-I,UTTAR PRADESH
5178,MAURANIPUR,UTTAR PRADESH
5180,FATEHPUR-I,UTTAR PRADESH
5181,BINDKI,UTTAR PRADESH
5182,KHAGA,UTTAR PRADESH
5183,FATEHPUR-II,UTTAR PRADESH
5190,BABERU,UTTAR PRADESH
5191,NARAINI,UTTAR PRADESH
5192,BANDA,UTTAR PRADESH
5194,KARVI-II,UTTAR PRADESH
5195,MAU,UTTAR PRADESH
5198,KARVI-I,UTTAR PRADESH
5212,MALIHABAD,UTTAR PRADESH
5240,FATEHPUR,UTTAR PRADESH
5241,RAMSANEHI GHAT,UTTAR PRADESH
5244,HAIDERGARH,UTTAR PRADESH
5248,BARABANKI,UTTAR PRADESH
5250,BAHRAICH-II,UTTAR PRADESH
5251,KAISARGANJ-I,UTTAR PRADESH
5252,BAHRAICH-I,UTTAR PRADESH
5253,NANPARA-I,UTTAR PRADESH
5254,NANPARA-II,UTTAR PRADESH
5255,KAISARGANJ-II,UTTAR PRADESH
5260,TARABGANJ-I,UTTAR PRADESH
5261,TARABGANJ-II,UTTAR PRADESH
5262,GONDA,UTTAR PRADESH
5263,BALRAMPUR-I,UTTAR PRADESH
5264,BALRAMPUR-II,UTTAR PRADESH
5265,UTRAULA,UTTAR PRADESH
5270,BIKAPUR,UTTAR PRADESH
5271,AKBARPUR-I,UTTAR PRADESH
5273,TANDA-I,UTTAR PRADESH
5274,TANDA-II,UTTAR PRADESH
5275,AKBARPUR-II,UTTAR PRADESH
5278,FAIZABAD,UTTAR PRADESH
5280,RATH,UTTAR PRADESH
5281,MAHOBA,UTTAR PRADESH
5282,HAMIRPUR,UTTAR PRADESH
5283,CHARKHARI,UTTAR PRADESH
5284,MAUDAHA,UTTAR PRADESH
5311,SALON-I,UTTAR PRADESH
5313,SALON-II,UTTAR PRADESH
5315,DALMAU-II,UTTAR PRADESH
5317,DALMAU-I,UTTAR PRADESH
5331,BHARWARI,UTTAR PRADESH
5332,PHOOLPUR,UTTAR PRADESH
5333,KARCHHANA,UTTAR PRADESH
5334,MEJA,UTTAR PRADESH
5335,SORAON,UTTAR PRADESH
5341,KUNDA,UTTAR PRADESH
5342,PRATAPGARH,UTTAR PRADESH
5343,PATTI,UTTAR PRADESH
5361,MUSAFIRKHANA,UTTAR PRADESH
5362,SULTANPUR,UTTAR PRADESH
5364,KADIPUR,UTTAR PRADESH
5368,AMETHI,UTTAR PRADESH
5412,CHANDAULI,UTTAR PRADESH
5413,CHAKIA,UTTAR PRADESH
5414,BHADOHI,UTTAR PRADESH
5440,MIRZAPUR-II,UTTAR PRADESH
5442,MIRZAPUR-I,UTTAR PRADESH
5443,CHUNUR,UTTAR PRADESH
5444,ROBERTSGANJ-I,UTTAR PRADESH
5445,ROBERTSGANJ-II,UTTAR PRADESH
5446,DUDHI-II,UTTAR PRADESH
5447,DUDHI-I,UTTAR PRADESH
5450,KERAKAT,UTTAR PRADESH
5451,MARIYAHU,UTTAR PRADESH
5452,JAUNPUR,UTTAR PRADESH
5453,SHAHGANJ,UTTAR PRADESH
5454,MACHLISHAHAR,UTTAR PRADESH
5460,PHULPUR-I,UTTAR PRADESH
5461,GHOSI,UTTAR PRADESH
5462,AZAMGARH,UTTAR PRADESH
5463,LALGANJ,UTTAR PRADESH
5464,MAUNATHBHANJAN,UTTAR PRADESH
5465,PHULPUR-II,UTTAR PRADESH
5466,SAGRI,UTTAR PRADESH
5491,RASARA,UTTAR PRADESH
5493,MOHAMDABAD,UTTAR PRADESH
5494,BANSDEEH,UTTAR PRADESH
5495,SAIDPUR,UTTAR PRADESH
5496,BALLIA-II,UTTAR PRADESH
5497,ZAMANIA,UTTAR PRADESH
5498,BALLIA-I,UTTAR PRADESH
5521,BANSGAON-II,UTTAR PRADESH
5522,PHARENDA-I,UTTAR PRADESH
5523,MAHARAJGANJ,UTTAR PRADESH
5524,PHARENDA-II,UTTAR PRADESH
5525,BANSGAON-I,UTTAR PRADESH
5541,DOMARIYAGANJ,UTTAR PRADESH
5542,BASTI,UTTAR PRADESH
5543,NAUGARH-II,UTTAR PRADESH
5544,NAUGARH-I,UTTAR PRADESH
5545,BANSI,UTTAR PRADESH
5546,HARRAIYA,UTTAR PRADESH
5547,KHALILABAD-I,UTTAR PRADESH
5548,KHALILABAD-II,UTTAR PRADESH
5561,SALEMPUR-II,UTTAR PRADESH
5563,CAPIANGANJ-II,UTTAR PRADESH
5564,PADRAUNA,UTTAR PRADESH
5566,SALEMPUR-I,UTTAR PRADESH
5567,CAPTANGANJ-I,UTTAR PRADESH
5568,DEORIA,UTTAR PRADESH
5612,FEROZABAD,UTTAR PRADESH
5613,ACHHNERA,UTTAR PRADESH
5614,JARAR,UTTAR PRADESH
5640,KAMAN,RAJASTHAN
5641,DEEG,RAJASTHAN
5642,DHOLPUR,RAJASTHAN
5643,NADBAI,RAJASTHAN
5644,BHARATPUR,RAJASTHAN
5645,RUPBAS,RAJASTHAN
5646,BASERI,RAJASTHAN
5647,BARI,RAJASTHAN
5648,BAYANA,RAJASTHAN
5661,SADABAD,UTTAR PRADESH
5662,CHHATA,UTTAR PRADESH
5664,MATH,UTTAR PRADESH
